,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
45,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,o3,50.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
46,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,pm10,87.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
47,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,no2,13.56,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
48,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,so2,9.5,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
49,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,co,590.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
50,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,no2,14.31,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
51,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,pm10,87.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
52,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,o3,48.2,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
53,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,co,660.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
54,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,so2,9.9,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
55,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T18:45:00.000Z,2020-06-23T00:15:00+05:30,so2,10.7,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
56,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T18:45:00.000Z,2020-06-23T00:15:00+05:30,co,860.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
57,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T18:45:00.000Z,2020-06-23T00:15:00+05:30,o3,65.5,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
58,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T18:45:00.000Z,2020-06-23T00:15:00+05:30,no2,17.97,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
59,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T18:45:00.000Z,2020-06-23T00:15:00+05:30,pm10,103.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
