,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
41,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,so2,3.56,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
42,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,no2,4.53,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
43,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,o3,4.7,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
44,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,co,500.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
45,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,so2,4.07,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
46,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,pm10,43.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
47,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,pm25,3.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
48,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,so2,6.19,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
49,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,pm10,65.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
50,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,co,540.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
