,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
27,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,co,1150.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
28,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,o3,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
29,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,pm25,8.51,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
30,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,pm25,14.29,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
31,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,no2,1.98,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
32,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,co,950.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
33,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,so2,4.11,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
34,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,o3,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
35,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,no2,2.85,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
36,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,pm25,14.29,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
37,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,o3,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
38,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,so2,4.51,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
39,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T19:45:00.000Z,2020-06-23T01:15:00+05:30,co,930.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
40,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,o3,48.94,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
41,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,so2,4.89,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
42,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,no2,3.95,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
