,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
40,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,pm25,6.8,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
41,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,pm10,44.83,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
42,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,o3,0.77,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
43,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,pm25,8.73,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
44,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,co,760.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
45,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,no2,0.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
46,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,so2,2.86,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
47,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,pm10,44.83,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
48,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,so2,3.13,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
49,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,pm25,8.73,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
