,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
86,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T17:00:00.000Z,2020-06-22T22:30:00+05:30,pm10,103.76,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
87,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T17:00:00.000Z,2020-06-22T22:30:00+05:30,pm25,47.81,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
88,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T17:00:00.000Z,2020-06-22T22:30:00+05:30,co,830.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
89,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T17:00:00.000Z,2020-06-22T22:30:00+05:30,o3,41.81,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
90,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,co,810.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
91,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,pm25,34.82,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
92,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,o3,42.12,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
93,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,pm10,111.77,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
94,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T16:30:00.000Z,2020-06-22T22:00:00+05:30,no2,23.39,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
95,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,co,810.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
96,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,pm10,110.42,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
97,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,pm25,47.76,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
98,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,no2,24.95,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
99,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T16:00:00.000Z,2020-06-22T21:30:00+05:30,o3,43.6,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
100,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:45:00.000Z,2020-06-22T21:15:00+05:30,pm25,41.18,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
101,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:45:00.000Z,2020-06-22T21:15:00+05:30,o3,39.06,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
102,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:45:00.000Z,2020-06-22T21:15:00+05:30,no2,26.98,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
103,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:45:00.000Z,2020-06-22T21:15:00+05:30,pm10,89.74,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
104,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:45:00.000Z,2020-06-22T21:15:00+05:30,co,820.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
105,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,o3,39.83,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
106,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,pm10,70.8,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
107,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,no2,26.39,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
108,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,co,740.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
109,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,pm25,29.17,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
110,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,pm25,27.64,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
111,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,co,750.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
112,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,no2,29.06,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
113,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,pm10,73.96,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
114,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,o3,36.89,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
115,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T07:00:00.000Z,2020-06-22T12:30:00+05:30,no2,18.32,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
116,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T07:00:00.000Z,2020-06-22T12:30:00+05:30,pm10,78.13,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
117,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T07:00:00.000Z,2020-06-22T12:30:00+05:30,pm25,26.14,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
118,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T07:00:00.000Z,2020-06-22T12:30:00+05:30,co,550.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
119,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T07:00:00.000Z,2020-06-22T12:30:00+05:30,o3,55.22,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
120,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T06:45:00.000Z,2020-06-22T12:15:00+05:30,co,550.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
121,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T06:45:00.000Z,2020-06-22T12:15:00+05:30,o3,54.1,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
122,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T06:45:00.000Z,2020-06-22T12:15:00+05:30,no2,18.35,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
123,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T06:45:00.000Z,2020-06-22T12:15:00+05:30,pm25,25.99,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
124,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T06:45:00.000Z,2020-06-22T12:15:00+05:30,pm10,72.47,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
125,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T05:15:00.000Z,2020-06-22T10:45:00+05:30,pm10,46.17,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
126,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T05:15:00.000Z,2020-06-22T10:45:00+05:30,co,640.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
127,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T05:15:00.000Z,2020-06-22T10:45:00+05:30,pm25,38.25,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
128,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T05:15:00.000Z,2020-06-22T10:45:00+05:30,o3,47.61,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
129,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T05:15:00.000Z,2020-06-22T10:45:00+05:30,no2,18.46,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
130,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T05:00:00.000Z,2020-06-22T10:30:00+05:30,no2,19.96,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
131,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T05:00:00.000Z,2020-06-22T10:30:00+05:30,pm25,41.19,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
132,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T05:00:00.000Z,2020-06-22T10:30:00+05:30,o3,44.79,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
133,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T05:00:00.000Z,2020-06-22T10:30:00+05:30,pm10,44.1,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
134,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T05:00:00.000Z,2020-06-22T10:30:00+05:30,co,610.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
135,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:45:00.000Z,2020-06-22T10:15:00+05:30,pm25,33.17,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
136,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:45:00.000Z,2020-06-22T10:15:00+05:30,no2,18.92,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
137,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:45:00.000Z,2020-06-22T10:15:00+05:30,co,690.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
138,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:45:00.000Z,2020-06-22T10:15:00+05:30,o3,41.85,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
139,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:45:00.000Z,2020-06-22T10:15:00+05:30,pm10,49.26,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
140,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:30:00.000Z,2020-06-22T10:00:00+05:30,no2,18.81,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
141,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:30:00.000Z,2020-06-22T10:00:00+05:30,pm25,12.86,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
142,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:30:00.000Z,2020-06-22T10:00:00+05:30,pm10,38.72,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
143,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:30:00.000Z,2020-06-22T10:00:00+05:30,co,690.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
144,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:30:00.000Z,2020-06-22T10:00:00+05:30,o3,35.34,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
145,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,no2,18.91,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
146,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,o3,36.13,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
147,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,pm25,6.99,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
148,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,pm10,28.01,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
149,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,co,780.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
150,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:00:00.000Z,2020-06-22T09:30:00+05:30,no2,19.39,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
151,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:00:00.000Z,2020-06-22T09:30:00+05:30,pm25,10.22,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
152,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:00:00.000Z,2020-06-22T09:30:00+05:30,o3,34.74,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
153,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:00:00.000Z,2020-06-22T09:30:00+05:30,co,660.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
154,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T04:00:00.000Z,2020-06-22T09:30:00+05:30,pm10,6.51,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
155,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,no2,17.08,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
156,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,o3,32.63,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
157,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,pm25,11.58,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
158,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,co,740.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
159,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,pm10,10.44,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
160,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T03:15:00.000Z,2020-06-22T08:45:00+05:30,no2,16.64,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
161,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T03:15:00.000Z,2020-06-22T08:45:00+05:30,pm10,22.88,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
162,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T03:15:00.000Z,2020-06-22T08:45:00+05:30,o3,32.07,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
163,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T03:15:00.000Z,2020-06-22T08:45:00+05:30,pm25,8.99,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
164,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T03:15:00.000Z,2020-06-22T08:45:00+05:30,co,700.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
165,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,pm25,-6.72,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
166,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,o3,29.74,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
167,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,no2,16.03,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
168,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,pm10,34.95,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
169,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,co,610.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
